Edizione_Olimpiadi,ID_Edizione,Anno,Nazione,Codice_NOC,Medaglie_Oro,Medaglie_Argento,Medaglie_Bronzo,Totale_Medaglie,Paese_Ospitante,Citta_Ospitante,Precipitazioni_Medie_mm,Superficie_Totale_km2,Investimenti_Diretti_Esteri_perc_PIL,Densita_Popolazione,Inflazione_Prezzi_Consumo,Spesa_Militare_Valuta_Locale,Spesa_Militare_perc_PIL,Spesa_Pubblica_Consumi_USD,Spesa_Nazionale_Lorda_Valuta_Locale,Interscambio_Commerciale_perc_PIL,Valore_Aggiunto_Industria_perc_PIL,Valore_Aggiunto_Servizi_Valuta_Locale,Valore_Aggiunto_Servizi_perc_PIL,Inflazione_Deflatore_PIL,PIL_Assoluto_USD,PIL_Valuta_Locale,Crescita_PIL_perc_annua,PIL_Pro_Capite_USD,RNL_Valuta_Locale,RNL_Pro_Capite_USD,Iscrizioni_Scuola_Primaria_perc,Tasso_Mortalita_Neonatale,Tasso_Mortalita_Infantile,Aspettativa_di_Vita,Popolazione_Eta_Lavorativa_perc,Crescita_Demografica_perc,Popolazione_Totale,Popolazione_Urbana,Tasso_Urbanizzazione_perc
1972 Summer Olympics,18.0,1972.0,Mongolia,MNG,0.0,0.0,0.0,0.0,FRG,München,241.0,1564120.0,,0.8267786085970961,,,,,,,,,,,,,,,,,94.4982681274414,,,51.64249390243902,48.788082740187576,2.63543098461906,1279389.25,572023.75,44.6893512084344
1972 Summer Olympics,18.0,1972.0,Mozambique,MOZ,0.0,0.0,0.0,0.0,FRG,München,1032.0,799380.0,,10.385051438235974,,,,,,,,,,,,,,,,,43.6194381713867,,151.4,42.35175,53.8453721034682,2.2627541844865924,8166596.75,574601.75,7.021732631231635
1972 Summer Olympics,18.0,1972.0,Mauritania,MRT,0.0,0.0,0.0,0.0,FRG,München,92.0,1030700.0,0.7312430643139616,1.0514701173959424,,,,90857353.48142904,1339483567.75,47.69286431238668,40.63807922682778,524604696.75,31.476842725506224,1.2124111520866776,312858117.2090647,1662097526.25,6.318448075499193,288.7152250333688,1595204583.75,295.0,15.4851799011231,55.375,130.55,50.22325,53.0474692257267,3.0413187408803624,1083750.25,158562.75,14.5908875397813
1972 Summer Olympics,18.0,1972.0,Mauritius,MUS,0.0,0.0,0.0,0.0,FRG,München,2041.0,2040.0,0.6154561015978746,403.4541871921182,2.787634640110907,2068750.0,0.1949273889784585,,,,,,,4.27068750705401,225923346.574385,1250741432.25,0.4786338949931941,275.59771421807125,1253741464.25,287.5,105.83601760864248,29.53333333333333,61.6,63.10896341463416,54.5016940593849,1.70454143439374,819012.0,359003.25,43.8299969202895
1972 Summer Olympics,18.0,1972.0,Malawi,MWI,0.0,0.0,0.0,0.0,FRG,München,1181.0,118480.0,,48.57238014425118,,1715000.0,0.6465138029722458,,,,,,,,,,5.164285584204983,,,,42.4678497314453,69.2,165.07500000000002,36.52975,52.81850441513165,2.478280615443448,4579404.0,255977.25,5.578987274277847
1972 Summer Olympics,18.0,1972.0,Malaysia,MYS,0.0,0.0,0.0,0.0,FRG,München,2875.0,330800.0,2.3943341834443297,30.646121594886623,0.7224025938583283,550250000.0,4.728286490277933,645851172.0435647,11001750000.0,83.38566793084226,29.47053376351787,,,0.1617953158354438,3775866303.937958,11549250000.0,7.22193187630916,374.4134777865447,11312250000.0,385.0,93.007926940918,16.3,41.675,63.094750000000005,52.49801563382168,2.300489517145777,10068783.25,2947648.0,29.265479710870125
1972 Summer Olympics,18.0,1972.0,Namibia,NAM,0.0,0.0,0.0,0.0,FRG,München,285.0,824290.0,,0.907977140497273,,,,,,,,,,,,,,,,,,30.633333333333336,61.35,54.4135,52.00011986645438,2.865701101653015,747528.5,186106.75,24.8929118925723
1972 Summer Olympics,18.0,1972.0,New Caledonia,NCL,0.0,0.0,0.0,0.0,FRG,München,,18580.0,,5.88268599562363,,,,,,,,,,8.648274985968754,312854366.6422235,30528000512.0,16.9943433707241,2882.682606681095,30528000512.0,2875.0,,,,59.66125,57.04305776321415,3.74394197969542,107535.5,54860.0,50.96341858352825
1972 Summer Olympics,18.0,1972.0,Niger,NER,0.0,0.0,0.0,0.0,FRG,München,151.0,1267000.0,-0.1728214572959354,3.622772163890425,3.258004178565245,,,55645029.888230175,183258655750.0,26.240749360988623,6.109604002618383,47450750325.0,27.409525777655425,3.189943718246453,652643134.0891355,173015498750.0,0.9081621030656156,142.2184723300565,172604146600.0,147.5,11.2504596710205,60.76666666666667,150.26666666666668,35.836,50.2338353320621,2.7214760619138003,4588965.5,404311.5,8.79125333959707
1972 Summer Olympics,18.0,1972.0,Nigeria,NGA,0.0,0.0,0.0,0.0,FRG,München,1150.0,923770.0,2.37442120917347,60.7105029260955,9.859028729194415,420325000.0,7.286866529383728,,,,,,,14.138342386009604,8390795039.735081,6947675000.0,15.54844929637724,150.92901581758912,,,43.5410308837891,68.775,194.825,39.5505,54.43649259824964,2.2486704207747024,55293304.75,11009473.75,19.892253415015976
1972 Summer Olympics,18.0,1972.0,Nicaragua,NIC,0.0,0.0,0.0,0.0,FRG,München,2280.0,130370.0,1.76589223125092,19.83364633538308,,0.0158,1.48166467075881,70811285.2210684,,54.851715352970274,,,,2.783040444811558,762499969.9514215,1.0664599835750002,3.0598117628303325,319.143989409537,0.98846048115,300.0,70.55952453613281,,123.925,53.56225,49.8913805985823,3.13090276809116,2386781.0,1118113.75,46.8174433100502
1972 Summer Olympics,18.0,1972.0,Nepal,NPL,0.0,0.0,0.0,0.0,FRG,München,1500.0,147180.0,,86.04816958041958,4.61880904908591,56075000.0,0.6054649589292365,,,14.829585339944826,10.259816432386897,1757500100.0,21.366331601290423,6.962541065503837,827403533.1484603,8216000125.0,1.6298784727332598,67.19118050262306,8216000125.0,70.0,25.1964797973633,88.45,183.775,42.91550000000001,56.4094709241305,2.171364966819655,12304888.25,480454.5,3.902948220701033
1972 Summer Olympics,18.0,1972.0,Nauru,NRU,0.0,0.0,0.0,0.0,FRG,München,,20.0,,329.76250000000005,,,,,,,,,,5.14286073912018,18289899.7648113,16331051.5,2.89838710299522,2714.874543146275,19544981.0,,76.7857131958008,,,58.47925,56.60805054196295,2.432715653070488,6595.25,6595.25,100.0
1972 Summer Olympics,18.0,1972.0,Oman,OMN,0.0,0.0,0.0,0.0,FRG,München,125.0,309500.0,0.5442589162153406,2.114581583198708,,12075000.0,9.65227817745803,29200027.65056496,51125000.0,90.66325275801516,76.01280452045715,23250000.0,22.74866798878475,5.623029696949515,246552509.73585576,102650000.0,30.58682176874804,375.2640422629482,82475000.0,315.0,3.11800003051758,52.5,168.25,46.13175,51.06402494196115,2.621336807156877,654463.0,210819.25,32.14192957245645
1972 Summer Olympics,18.0,1972.0,Panama,PAN,0.0,0.0,0.0,0.0,FRG,München,2928.0,75420.0,,20.074939467312348,2.11238483744269,,,165906050.0,1329846450.0,115.92401114388925,25.27126399578585,861762300.0,59.94141797110435,2.024521857367431,1302255100.0,1302255100.0,7.998535369678279,870.2543813459893,1160431500.0,800.0,105.06494140625,33.425000000000004,51.8,63.90899999999999,52.091807084641474,2.8463567907170124,1492371.0,707017.5,47.36116107490162
1972 Summer Olympics,18.0,1972.0,Peru,PER,0.0,0.0,0.0,0.0,FRG,München,1738.0,1285220.0,-0.1133373377728279,10.412121875,9.284662967974253,6.845000000000001,2.967722191214425,761627904.5287242,269.26918545,33.21980549251273,28.16800075692013,121.1430759225,44.9206637896482,11.263914135192463,6969699921.433326,269.7273869525,2.905795638592677,521.2946732061647,258.7250694775,500.0,107.335487365723,46.725,119.275,53.85525,51.70115890851455,2.64494788690289,13327516.0,7611780.5,57.077156023735
1972 Summer Olympics,18.0,1972.0,Philippines,PHL,0.0,0.0,0.0,0.0,FRG,München,2348.0,300000.0,0.1220152467158785,124.42164889693576,10.02478049852672,822750000.0,2.0462768413008323,,,,34.758118209079,16292528499.25,38.65912723061948,10.531115043574555,8534685267.144825,42373862331.5,4.702282185174576,230.4184171839017,41846999706.5,245.0,99.5359420776367,25.1,53.475,60.9475,49.289156413738375,2.666827399226415,37110001.0,11791661.25,31.768329697508698
1972 Summer Olympics,18.0,1972.0,Palau,PLW,0.0,0.0,0.0,0.0,FRG,München,,460.0,,,,,,,,,,,,9.75348475785822,12134957.5,12134957.5,0.126339611580775,1048.8827023855952,13611995.5,,,,68.65,57.480250000000005,48.58100745895658,1.695378415206284,11341.5,6557.25,57.7947491010003
1972 Summer Olympics,18.0,1972.0,Papua New Guinea,PNG,0.0,0.0,0.0,0.0,FRG,München,3142.0,462840.0,13.34979514297375,5.470663670891667,,,,188504989.857567,698624925.0,68.94203884656703,20.89266814081265,,,4.812930029515627,599941636.8070664,533849950.0,7.442761635932697,241.385748133131,519299975.0,235.0,46.77569580078125,,109.075,51.786,53.28613764093853,2.335416234958437,2477444.75,237029.0,9.53464064278577
1972 Summer Olympics,18.0,1972.0,Puerto Rico,PRI,0.0,0.0,0.0,0.0,FRG,München,2054.0,8870.0,,305.1410372040585,,,,746450000.0,5581050000.0,82.8061911170929,31.660060175237973,2968875000.0,62.301273788018605,4.779489468312165,4770975000.0,4770975000.0,7.329758788955607,1759.8086599479277,4446575000.0,1647.5,113.223747253418,,,70.62825000000001,55.8843748935062,1.077449752188664,2706601.0,1519188.75,56.11088411163517
1972 Summer Olympics,18.0,1972.0,Portugal,PRT,0.0,0.0,0.0,0.0,FRG,München,854.0,92120.0,0.482508626530953,95.40585245901642,8.29779390561242,45870070.27054343,4.27786967814076,1029353928.569666,1299887500.0,43.9438254995144,,,,4.012939212162888,7810522048.53343,1115673405.6723824,6.68543599407398,895.6744091003093,1124687411.7915215,912.5,,24.175,56.275000000000006,66.70006707317073,61.756050020893,-0.6586759704490035,8729635.5,3051274.25,34.958038675458624
1972 Summer Olympics,18.0,1972.0,Paraguay,PRY,0.0,0.0,0.0,0.0,FRG,München,1130.0,406750.0,0.9337677321832174,5.945096904102695,1.762155507251124,2348136635.220125,3.22840834933038,50821428.571428575,75787000000.0,30.31533751935676,19.438283837114724,29788605000.0,40.571758660338745,2.580966687598135,583281746.0317464,73493500000.0,5.079950731390863,246.53083388205224,72135742099.25,247.5,104.822021484375,30.775,61.5,62.46825,50.43093519283232,2.275958958703187,2361987.0,871335.0,36.88457031197437
1972 Summer Olympics,18.0,1972.0,French Polynesia,PYF,0.0,0.0,0.0,0.0,FRG,München,,4000.0,,30.629713114754104,,,,,,,,,,4.36062004847257,263358843.0425185,25447691264.0,6.468495278532412,2348.0902719720625,25447691264.0,2425.0,,,,62.35549999999999,51.69965177338848,3.44701580131467,112104.75,59105.0,52.676097809898806
1972 Summer Olympics,18.0,1972.0,Qatar,QAT,0.0,0.0,0.0,0.0,FRG,München,74.0,11610.0,4.468598301404075,9.527777777777755,,,,,,,,,,16.4383205681312,344747203.656277,1638950000.0,10.0078516626193,2772.79618896526,1529650000.0,,102.629783630371,,53.16666666666666,64.5505,62.621500530628126,11.9495197232803,110617.5,84816.75,76.55428666747677
1972 Summer Olympics,18.0,1972.0,Rwanda,RWA,0.0,0.0,0.0,0.0,FRG,München,1212.0,26340.0,0.3948896835257081,158.9581880826915,1.1625856020655636,,,18171143.9329643,21243000800.0,24.933531995941003,9.039468957885704,5569326575.0,27.4926446986637,2.346726504589852,200938141.3515175,20077501425.0,6.30730425613992,51.12086205237605,20079994000.0,50.0,58.2633285522461,60.150000000000006,115.9,47.25975,48.60352320093402,3.04703981997195,3921498.5,125755.5,3.20295978981662
1972 Summer Olympics,18.0,1972.0,Saudi Arabia,SAU,0.0,0.0,0.0,0.0,FRG,München,59.0,2149690.0,-0.7070709264197159,1.6265515027748174,2.4343557474625985,2053250000.0,8.925423029828261,811189831.5040855,16933525350.0,72.46225953541325,61.6873710522384,9266000000.0,33.2721096055822,3.654769387442778,5308923899.544567,23866499775.0,20.379803583456862,1506.7986166482574,20844976679.5,1365.0,,,,52.2715,51.65375430536295,4.1276955518071645,3496581.5,1686418.0,48.12169453641008
1972 Summer Olympics,18.0,1972.0,Sudan,SDN,0.0,0.0,0.0,0.0,FRG,München,,2505810.0,0.0790389667058663,,1.97610946745059,31600.0,4.626157210898032,408744975.3266655,,32.15803615959887,13.115935513810976,,,6.21440305459474,1978460660.478057,688900.0,2.8812400310305,132.44497871398949,683700.0,127.5,,46.6,90.975,52.15925,49.91292210088872,3.4370167613719875,11504561.25,1986488.25,17.247357886026272
1972 Summer Olympics,18.0,1972.0,Senegal,SEN,0.0,0.0,0.0,0.0,FRG,München,686.0,196710.0,0.558486688870033,22.8675440191139,2.6923594039089327,,,211407730.3003425,330446663658.0,38.39068087460193,17.394748271042776,,,2.842268931295985,1297894120.280165,343832617915.0,2.039556670875169,295.00601958963125,340163285965.0,307.5,36.6725196838379,54.75,122.275,40.645,53.1018078691858,2.9854092637470595,4402688.25,1356201.25,30.772627211096875
1972 Summer Olympics,18.0,1972.0,Singapore,SGP,0.0,0.0,0.0,0.0,FRG,München,2497.0,680.0,4.983231248260865,3075.3384328358225,0.6516746301728222,354000000.0,5.520392065228865,210202602.99966425,6320075000.0,265.21357579814475,25.987002565019075,3664300000.0,66.13149093084581,2.5287580609889577,1817489863.1680224,5563725000.0,13.4290648751194,879.6220822291585,5618250000.0,915.0,,15.425,22.325,68.50993292682928,57.53492041012333,1.6544355789025675,2060476.75,2060476.75,100.0
1972 Summer Olympics,18.0,1972.0,Solomon Islands,SLB,0.0,0.0,0.0,0.0,FRG,München,3028.0,28900.0,-0.339613636363636,6.2341371918542325,,,,,,,,,,,35582515.65923457,31633333.33333333,,203.2861677915413,,,68.36049461364746,,74.825,55.57925,49.98860985771765,2.37825692862542,174493.5,11959.75,6.839330360328767
1972 Summer Olympics,18.0,1972.0,Sierra Leone,SLE,0.0,0.0,0.0,0.0,FRG,München,2526.0,72300.0,1.56351933979277,37.22778124134108,,2854.5,0.8778123753022865,30027751.470044803,,56.82745651888387,26.40649921937012,127737.5,38.71610573819868,2.940023061938664,398127543.47728455,331517.0,5.657945087371427,147.96763271020774,328949.75,155.0,34.8211517333984,,153.175,38.4285,55.652065121763776,1.8864828753704528,2687101.25,643826.5,23.940594898339352
1972 Summer Olympics,18.0,1972.0,El Salvador,SLV,0.0,0.0,0.0,0.0,FRG,München,1784.0,21040.0,0.4583746045521085,173.66399280575524,1.4015882633068453,7444962.054624183,0.679721787021067,111700000.0,1110890000.0,50.51560124063495,24.679385827580653,404180000.0,36.99920985035082,1.5660572929493957,1094550025.0,1094550025.0,3.3894159518427927,301.99433616613527,1084890025.0,307.5,83.69253921508789,,116.45,51.28625,50.01035037568648,2.6087925342776206,3620894.25,1424810.25,39.3457496558221
1972 Summer Olympics,18.0,1972.0,San Marino,SMR,0.0,0.0,0.0,0.0,FRG,München,,60.0,,301.9749999999998,,,,,,,,,,,,,,,,,96.4685134887695,,,74.2265,65.13656501669485,1.012407424545522,18118.5,10724.75,59.17369784674295
1972 Summer Olympics,18.0,1972.0,Somalia,SOM,0.0,0.0,0.0,0.0,FRG,München,282.0,637660.0,0.891507791038402,5.88346988873657,,9985000.0,0.451468000342882,31133788.721846525,2346499776.0,33.47354360705653,13.137859744309624,,,4.49133801000654,322025502.4686895,2275572392.25,1.7625450772058129,87.1241320675725,2201045056.5,82.5,6.88722991943359,,,45.547,52.04655104267387,2.62956110262756,3690936.0,847577.25,22.944983406492423
1972 Summer Olympics,18.0,1972.0,Serbia,SRB,0.0,0.0,0.0,0.0,FRG,München,,88360.0,,,,,,,,,,,,,,,,,,,,,,69.77713414634147,68.12800790599871,0.8647705303951613,7126886.0,2813180.0,39.46204918158112
1972 Summer Olympics,18.0,1972.0,South Sudan,SSD,0.0,0.0,0.0,0.0,FRG,München,,,,,,,,,,,,,,,,,,,,,,,200.075,27.031,53.28578626974417,1.4159556018943376,3391330.25,289066.25,8.523816680114088
1972 Summer Olympics,18.0,1972.0,Sao Tome and Principe,STP,0.0,0.0,0.0,0.0,FRG,München,3200.0,960.0,,80.15729166666667,,,,,,,,,,-6.19413576798131,37250335.64862175,1063679.0,5.37532999484682,474.7102185512785,1115500.0,,101.371398925781,,50.9,55.78075,49.71018530939915,1.8756422720516104,76951.0,22391.0,29.073466523559823
1972 Summer Olympics,18.0,1972.0,Suriname,SUR,0.0,0.0,0.0,0.0,FRG,München,2331.0,163820.0,-2.0389896975584,2.32527292631172,3.5604425414127863,,,,,,44.14006451763648,205225.0,38.031858706766045,3.264093334670675,269225000.0,538450.0,4.674999999465408,720.1862651555862,401075.0,547.5,122.326271057129,,,59.4425,47.02162580872567,3.3573551609489427,373224.0,246004.0,65.91265355934598
1972 Summer Olympics,18.0,1972.0,Slovakia,SVK,0.0,0.0,0.0,0.0,FRG,München,,49030.0,,,,,,,,,,,,,,,,,,,,,25.45,69.95182317073173,63.1597055343748,0.6000299573359467,4524548.5,1835540.25,40.5623751856052
1972 Summer Olympics,18.0,1972.0,Slovenia,SVN,0.0,0.0,0.0,0.0,FRG,München,,20270.0,,,,,,,,,,,,,,,,,,,,,,68.68048780487804,65.99260351368288,0.7119639642870599,1720411.5,628418.0,36.51948263917578
1972 Summer Olympics,18.0,1972.0,Eswatini,SWZ,0.0,0.0,0.0,0.0,FRG,München,788.0,17360.0,,25.3404215116279,2.706541768553837,,,,,,27.106306234014625,27275000.0,35.5405685081862,7.12484416978508,108455490.44879496,77500000.0,13.7436337306559,247.7252123354085,68500000.0,,79.0078506469727,,122.15,50.928,49.83072616512258,2.5626267406519223,435855.25,42268.25,9.671636105828869
1972 Summer Olympics,18.0,1972.0,Seychelles,SYC,0.0,0.0,0.0,0.0,FRG,München,2330.0,460.0,10.08788455520617,115.1054347826085,14.5992928698164,,,,,,,,,2.557375966247505,18231009.60475625,100900000.0,8.06922031652625,343.5050349834485,100500000.0,360.0,99.52585220336906,,52.425,63.64948170731707,50.678501712460175,2.2882719556509645,52948.5,20109.5,37.938190142405
1972 Summer Olympics,18.0,1972.0,Syrian Arab Republic,SYR,0.0,0.0,0.0,0.0,FRG,München,252.0,185180.0,-0.0046720588235294,34.188446784198504,2.77681445475474,727000000.0,10.661981983163672,379012738.636903,6630113850.0,38.73188279896755,23.0575700516073,4060500000.0,54.81679219797245,2.548892200579969,2182248319.84888,6910999825.0,7.413989280087488,346.212905443452,6683805396.25,335.0,79.7061386108398,21.275,77.875,60.226,48.35513279491925,3.265358288873688,6283152.75,2716836.0,43.2256833360044
1972 Summer Olympics,18.0,1972.0,Chad,TCD,0.0,0.0,0.0,0.0,FRG,München,322.0,1284000.0,0.0938179387087073,2.9294619047619053,,,,85627823.32429223,118299368900.0,34.95282123047838,12.9714194111097,54362360600.0,43.185066874666205,4.237526405555148,474187296.1424936,125723788325.0,1.5090303658398452,128.43677829730473,126319009650.0,135.0,31.318359375,,138.15,40.994,53.39480969988158,2.0433115744253825,3691122.0,406660.5,11.001671677822024
1972 Summer Olympics,18.0,1972.0,Togo,TGO,0.0,0.0,0.0,0.0,FRG,München,1168.0,56790.0,0.6659786097425725,40.48441349512778,4.321299072445981,967000000.0,1.3544517948180674,33177611.70311287,99378236858.5,56.6996176099247,21.23734588457385,33670128288.75,33.86181125317042,3.917873216789156,370774374.6859917,98359653146.25,4.594715710461445,168.31452002916149,97071992596.25,172.5,61.1597290039062,55.35,121.70000000000002,46.5975,51.92230850155475,3.7401081240129153,2201947.25,462871.5,20.993310597273474
1972 Summer Olympics,18.0,1972.0,Thailand,THA,0.0,0.0,0.0,0.0,FRG,München,1622.0,513120.0,0.5654954897904925,69.42205611775525,1.1593405104714445,4261000000.0,3.093050432370477,733750000.0,143656750000.0,35.736676274509655,25.550274705883425,,,-0.6752843691320848,6809471114.18269,141636999175.0,7.7440632419682895,191.759648215793,141723496475.0,205.0,80.9617919921875,47.125,80.45,56.063,52.26907656218102,2.7892961298050727,35467034.25,4689141.0,13.2135737741703
1972 Summer Olympics,18.0,1972.0,Tajikistan,TJK,0.0,0.0,0.0,0.0,FRG,München,,142550.0,,,,,,,,,,,,,,,,,,,,,,56.40625,51.11164701980358,3.207529179278808,2891184.25,1071314.5,37.05438336917408
1972 Summer Olympics,18.0,1972.0,Turkmenistan,TKM,0.0,0.0,0.0,0.0,FRG,München,,488100.0,,,,,,,,,,,,,,,,,,,,,,55.8395,50.21946710772415,2.638995370668348,2167707.0,1038030.5,47.88583557619487
1972 Summer Olympics,18.0,1972.0,Timor-Leste,TLS,0.0,0.0,0.0,0.0,FRG,München,1500.0,14870.0,,36.87400806993948,,,,,,,,,,,,,,,,,,,,37.0785,57.808193743900326,1.76229185052154,548316.5,65959.75,12.021642270987574
1972 Summer Olympics,18.0,1972.0,Tonga,TON,0.0,0.0,0.0,0.0,FRG,München,,750.0,,116.15798611111126,,,,,,,,,,,,,,,,,114.436550140381,,40.675,62.9115,50.519699347875424,1.8359583616782724,83633.75,16872.25,20.17354180030096
1972 Summer Olympics,18.0,1972.0,Trinidad and Tobago,TTO,0.0,0.0,0.0,0.0,FRG,München,2200.0,5130.0,10.82134096959235,192.19142300194923,4.18054401496127,12531250.0,0.7653668034776913,,,,41.6836938698655,873450000.0,53.75974820209687,4.344295706770634,814178791.1565332,1622725000.0,3.12994943268182,825.2690499284433,1487125000.0,787.5,112.175926208496,31.975,48.27499999999999,64.7955,54.3618704947135,1.17854719080296,985942.0,372334.25,37.73699503367543
1972 Summer Olympics,18.0,1972.0,Tuvalu,TUV,0.0,0.0,0.0,0.0,FRG,München,,30.0,,188.3583333333335,,,,,,,,,,6.75785274097022,2651472.72930899,2367500.0,-1.58370000000018,467.2815789292225,4650500.0,,,,90.525,55.03,52.2390310196713,0.1455415595054622,5650.75,813.25,14.3859225482275
1972 Summer Olympics,18.0,1972.0,Ukraine,UKR,0.0,0.0,0.0,0.0,FRG,München,,603560.0,,,,,,,,,,,,,,656500.0,,,,,98.5760498046875,,29.4,70.878,65.97126188673123,0.7236401849886105,47106293.5,25669395.0,54.48572562543705
1972 Summer Olympics,18.0,1972.0,Uruguay,URU,0.0,0.0,0.0,0.0,FRG,München,1300.0,176220.0,0.0350508516223163,15.89225374242945,46.640722910566176,,,335172746.877527,522575.0,25.932165548723827,,,,44.80171020696057,2135616126.7858748,523200.0,2.458788556888323,766.7954473882422,534025.0,742.5,114.987949371338,23.4,49.35,68.68875,63.28337568761343,0.6697321955195251,2781462.25,2277952.0,81.89632254078236
1972 Summer Olympics,18.0,1972.0,Uzbekistan,UZB,0.0,0.0,0.0,0.0,FRG,München,,447400.0,,,,,,,,,,,,,,,,,,,,,,59.88975,49.699714988859625,3.1933707498602653,11577363.5,4235817.0,36.583702076990896
1972 Summer Olympics,18.0,1972.0,Saint Vincent and the Grenadines,VCT,0.0,0.0,0.0,0.0,FRG,München,1583.0,390.0,,244.88269230769248,,,,,,,,,,3.261284728929016,17625480.581536125,35125000.0,5.771122774588321,184.3735719427715,35125000.0,192.5,134.706253051758,21.8,46.16666666666666,63.76350000000001,49.21315550961344,0.9864645266257652,95504.25,41000.25,42.92890719000627
1972 Summer Olympics,18.0,1972.0,Virgin Islands (U.S.),VIR,0.0,0.0,0.0,0.0,FRG,München,,350.0,,178.86642857142851,,,,,,,,,,,,,,,,,,,,66.15529268292683,59.40442164184508,9.198328109806438,62603.25,15762.0,25.2376939004713
1972 Summer Olympics,18.0,1972.0,Viet Nam,VNM,0.0,0.0,0.0,0.0,FRG,München,1821.0,331690.0,,126.14919890012,,,,,,,,,,,,,,,,,,,66.475,54.4935,51.63225544999795,2.1860523194100274,41060302.75,8428521.25,20.522617654821424
1972 Summer Olympics,18.0,1972.0,Vanuatu,VUT,0.0,0.0,0.0,0.0,FRG,München,2000.0,12190.0,,6.976968826907302,,,,,,,,,,,,,,,,,123.2900772094725,,83.6,55.0455,51.14477189429834,2.965931310897897,85049.25,9249.25,10.8623151390726
1972 Summer Olympics,18.0,1972.0,Samoa,WSM,0.0,0.0,0.0,0.0,FRG,München,2880.0,2840.0,0.0314274087341139,49.21872791519435,3.337754383097483,,,,,,,,,4.40917556141376,49463953.2874516,35616745.0,13.5135136424393,349.48410085726005,37094299.5,,84.32289123535155,,55.2,60.13225,45.87649627048047,1.5821499730798525,139289.0,28115.25,20.1795694376651
1972 Summer Olympics,18.0,1972.0,Yemen,YEM,0.0,0.0,0.0,0.0,FRG,München,167.0,527970.0,,13.205827982650524,,,,,,,,,,,,,,,,,,76.80000000000001,229.575,39.9825,53.13277049968153,2.6925338139649653,6972281.0,409591.25,5.862326605254495
1972 Summer Olympics,18.0,1972.0,South Africa,ZAF,0.0,0.0,0.0,0.0,FRG,München,495.0,1219090.0,1.3438894519138649,18.0930701761617,4.04342406084498,308875000.0,2.54039816647421,2181708437.14847,13535500000.0,40.299899192809725,33.34899773829822,8015000000.0,55.336378214223,5.485895364668847,20252813399.552048,14471750000.0,4.599217921077153,920.2106134244298,14036750000.0,890.0,100.113403320312,,,55.583000000000006,54.200311046781,3.0415493111588874,21948522.5,10478102.75,47.736561584490175
1972 Summer Olympics,18.0,1972.0,Zambia,ZAM,0.0,0.0,0.0,0.0,FRG,München,1020.0,752610.0,0.5207517477425285,5.7261168431106135,,,,,,,54.47930558718713,,,4.998796433332765,1735544306.9598875,1239675.0,1.3806218778653192,408.029421543093,1197450.0,392.5,86.33889389038086,35.86666666666667,92.425,53.2635,49.65154879089853,3.024269719768612,4256738.0,1279043.5,29.999878495598274
1972 Summer Olympics,18.0,1972.0,Zimbabwe,ZIM,0.0,0.0,0.0,0.0,FRG,München,657.0,390760.0,0.996138035270402,13.279857179785452,,42187500.0,2.3044144656067846,204711268.2544155,729424.369844419,,28.997587738114028,356435.6462389885,48.92028253762615,0.7641623853724551,1823560924.6110475,729424.369844419,11.470277071581457,353.7096118031312,668145.7922607065,342.5,68.66545104980464,33.75,68.1,57.59575,48.415424099786,3.097921443050138,5137312.75,881791.5,17.144537396241375
1976 Summer Olympics,19.0,1976.0,Aruba,ABW,0.0,0.0,0.0,0.0,CAN,Montréal,,180.0,,323.59722222222194,,,,,,,,,,,,,,,,,,,,69.00975,60.237903529578176,-0.2075586762530043,58247.5,37363.25,64.1448875354113
1976 Summer Olympics,19.0,1976.0,Afghanistan,AFG,0.0,0.0,0.0,0.0,CAN,Montréal,327.0,652860.0,,18.87937384051638,,1618083333.3333333,1.7339335754592764,,89900001525.0,,,,,,,,,,90249951250.0,,33.80817222595215,,219.975,39.20925,52.66738602006688,2.479859384330745,12313694.0,1598510.5,12.964821515332924
1976 Summer Olympics,19.0,1976.0,Angola,AGO,0.0,0.0,0.0,0.0,CAN,Montréal,1010.0,1246700.0,,5.217595251463865,,,,,,,,,,,,,,,,,71.30092112223306,,,40.85425,51.37143740967443,3.3235779576046123,6504776.0,1109762.25,17.0234414074459
1976 Summer Olympics,19.0,1976.0,Albania,ALB,0.0,0.0,0.0,0.0,CAN,Montréal,1485.0,28750.0,,84.8068704379562,,653000000.0,,,,,,,,,,,,,,,,,,67.34649999999999,54.79488896708182,2.36397332897869,2323708.25,750916.75,32.30889625851643
1976 Summer Olympics,19.0,1976.0,Andorra,AND,0.0,0.0,0.0,0.0,CAN,Montréal,,470.0,,53.92712765957447,,,,,,,,,,13.273627072801643,167731422.71663675,59312650.0,5.52480151748463,6539.078603896903,,,99.5444183349609,,,75.21675,66.61420421931302,6.467817757457067,25345.75,21325.5,84.00323554664566
1976 Summer Olympics,19.0,1976.0,United Arab Emirates,ARE,0.0,0.0,0.0,0.0,CAN,Montréal,78.0,98647.9,0.2364104360000798,6.524063644043933,,,,,,,73.995507005299,14849000000.0,25.4643047004956,52.87930888939121,8004641120.780348,31889553117.75,34.106308820455084,16077.84765781512,31817919778.5,11000.0,79.68234825134277,,52.12499999999999,63.91825,70.72126226961117,12.065824145039077,463339.0,386504.75,83.35765000057398
